,cons_12m,cons_gas_12m,cons_last_month,forecast_cons_12m,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,pow_max,channel_MISSING,channel_ewpakwlliwisiwduibdlfmalxowmwpci,channel_foosdfpfkusacimwkcsosbicdxkicaua,channel_lmkebamcaaclubfxadlmueccxoimlema,channel_usilxuppasemubllopkaafesmlibmsdf,origin_up_kamkkxfxxuwbdslkwifmmcsiusiuosws,origin_up_ldkssxwpmemidmecebumciepifcamkci,origin_up_lxidpiddsbxsbosboudacockeimpuepw,churn,churn_probability
727,4.915689971526297,0.0,3.683137131483007,3.343518876811536,0.0,1.4527062265110289,0.165022,0.08638,44.31137796,0,0.0,4.04,4.04,1,145.47,15.0,0,0,0,1,0,1,0,0,0,0.036
728,4.462861995769737,0.0,3.6124659639531425,2.3177291337289527,0.0,1.236789099409293,0.146694,0.0,44.31137796,0,1.5407047833107623,23.76,23.76,1,21.33,10.392,1,0,0,0,0,1,0,0,0,0.005
729,4.519315985590957,0.0,3.5121505369220305,3.5243792433654946,0.0,2.1230672437365663,0.114586,0.097701,40.606701,0,2.506450911340324,29.64,29.64,1,363.15,19.8,1,0,0,0,0,0,1,0,0,0.048
730,0.0,0.0,0.0,3.548418902471695,0.0,0.0,0.165018,0.086386,44.31137796,0,2.4516482987050052,3.84,3.84,1,181.75,14.49,1,0,0,0,0,1,0,0,0,0.065
731,4.857790676609592,0.0,3.7480328941301435,2.9923502398878323,0.0,2.170085614365889,0.1169099999999999,0.100572,40.606701,0,2.0333031013725735,13.14,13.14,1,132.53,15.001,0,0,1,0,0,0,0,1,0,0.066
732,6.29816114614476,5.5417451925994845,5.27097912902142,3.521599603307438,0.0,2.1230672437365663,0.1152369999999999,0.100123,40.606701,1,2.475830932831453,0.760000000000001,0.760000000000001,2,476.4,16.65,1,0,0,0,0,1,0,0,0,0.016
733,4.792699789172646,0.0,3.7101173651118162,3.361433171123516,0.0,1.9503648543761232,0.1169,0.1000149999999999,40.606701,0,2.315214393165261,49.32,49.32,1,228.89,32.909,0,0,1,0,0,0,0,1,0,0.203
734,4.379287383990714,0.0,3.586587304671755,3.5466290202717263,0.0,1.2372923375674587,0.142819,0.0,44.31137796,0,2.7477146983893923,16.66,16.66,1,306.4,13.2,0,0,1,0,0,0,1,0,0,0.121
735,4.399656418567356,0.0,3.30362797638389,3.4118872701239122,0.0,2.1600481395528752,0.115174,0.098837,40.606701,0,2.3028502127023094,31.56,31.56,1,278.41,29.7,0,0,1,0,0,0,0,1,0,0.112
736,4.613852388523237,0.0,3.177824971864682,2.5035728004579023,0.0,0.0,0.144963,0.0,44.31137796,0,0.0,26.04,26.04,1,32.07,10.392,0,0,1,0,0,1,0,0,0,0.058
737,4.3457069212784285,0.0,0.0,2.1547282074401557,0.0,1.2038484637462348,0.141434,0.0,44.31137796,0,0.0,13.4,13.4,1,11.78,13.856,0,0,1,0,0,0,0,1,0,0.133
738,4.534698614555115,0.0,3.5212688755983854,3.3090677752935167,0.0,2.12434117077496,0.115174,0.098837,40.606701,0,2.005395031886706,35.64,35.64,1,221.77,57.0,0,0,1,0,0,0,1,0,0,0.101
739,5.8239682352130755,4.216192302363926,4.497067936398505,3.6697398094495415,0.0,2.1230672437365663,0.115174,0.098837,40.606701,1,2.5031230720768396,18.6,18.6,2,511.68,29.7,0,0,0,1,0,1,0,0,0,0.06
740,4.031165999660659,0.0,3.2195845262142546,3.06246164354452,0.0,1.244771761495295,0.1646369999999999,0.087381,44.31137796,0,2.232538717530599,14.7,14.7,1,110.08,13.856,0,0,0,1,0,0,0,1,0,0.121
741,3.49220145139254,0.0,2.5024271199844326,2.668423193586457,0.0,1.1702617153949575,0.146348,0.0,45.80687796,0,1.6798819421128623,26.04,26.04,1,44.69,10.392,0,0,0,1,0,0,0,1,0,0.121
742,4.4850538600606855,0.0,3.3636119798921444,2.9498289589353135,0.0,2.164352855784437,0.115174,0.098837,40.606701,0,2.0282865094262776,15.53,15.53,1,108.62,17.32,0,0,1,0,0,0,0,1,0,0.079
743,4.746533007431574,0.0,3.657151501900967,3.480965072099047,0.0,2.119882457984983,0.1165089999999999,0.101397,40.606701,0,2.3529539117100877,0.64,0.64,1,394.01,15.01,0,0,1,0,0,0,0,1,0,0.112
744,4.149988456491476,0.0,0.0,3.32429892112704,0.0,1.245018870737753,0.1457109999999999,0.0,44.31137796,0,0.0,17.45,17.45,1,182.08,13.856,0,1,0,0,0,0,1,0,0,0.1
745,6.065211360486429,0.0,5.025776778404457,0.6532125137753437,0.0,2.166785219735433,0.1169099999999999,0.100572,40.606701,0,0.0,27.15,27.15,1,0.5,15.001,0,0,0,1,0,1,0,0,0,0.059
746,3.3336487565147013,0.0,0.0,2.511308375513115,0.0,0.0,0.1457109999999999,0.0,44.31137796,0,0.0,23.1,23.1,1,32.63,12.5,0,1,0,0,0,0,0,1,0,0.037
747,4.5672381654716725,0.0,3.660675788338524,3.6020979904326924,0.0,2.0853262624239886,0.115174,0.098837,40.606701,0,2.68656477457419,12.54,12.54,1,484.93,20.0,0,0,0,1,0,0,0,1,0,0.051
748,3.2940250940953226,0.0,2.2013971243204513,2.17376882313665,0.0,2.1230345297535065,0.114604,0.098262,40.606701,0,1.2016701796465816,20.29,20.29,1,17.09,15.001,1,0,0,0,0,0,1,0,0,0.035
749,4.739216219393725,0.0,3.9897167199481047,3.90743339743549,0.0,1.8396665568824333,0.143166,0.0,44.31137796,0,3.151486300338212,15.96,15.96,1,703.44,15.0,0,0,1,0,0,0,0,1,0,0.234
750,4.644359798741588,0.0,3.622731965164719,3.635003948386988,0.0,2.0815633209803854,0.1169099999999999,0.100572,40.606701,0,2.60934891545303,24.18,24.18,1,601.81,20.0,0,0,1,0,0,0,0,1,0,0.138
751,6.459784080974801,5.989775416443835,5.582799447728887,3.6712135848491787,0.0,1.2385478876813278,0.1620329999999999,0.084138,44.31137796,1,2.9835135272947686,29.76,29.76,2,439.39,13.2,1,0,0,0,0,1,0,0,0,0.006
752,3.658488381309017,0.0,2.57978359661681,2.577158483073032,0.0,1.3228392726863212,0.144902,0.0,44.31137796,0,1.5121505369220305,24.4,24.4,1,32.38,15.0,0,0,1,0,0,0,0,1,0,0.057
753,4.744277332589083,0.0,3.8422346863472394,3.4053941760470554,0.0,1.2445245115700838,0.1446309999999999,0.0,44.31137796,0,0.0,29.76,29.76,1,223.22,13.2,1,0,0,0,0,1,0,0,0,0.085
754,3.6298171960185157,0.0,2.622214022966295,2.7968170817593556,0.0,1.3178544893314692,0.146348,0.0,45.80687796,0,1.7988577317474856,22.89,22.89,1,87.45,13.856,0,0,1,0,0,0,0,1,0,0.052
755,4.593883918136431,0.0,0.0,3.6051433679800673,0.0,2.0921238692442508,0.1186359999999999,0.10175,40.606701,0,0.0,24.72,24.72,1,508.93,16.5,0,0,1,0,0,0,0,0,0,0.106
756,3.8351195904245494,0.0,2.7867514221455614,2.528903851138409,0.0,2.1124038927178743,0.115174,0.098837,40.606701,0,1.5233562066547928,23.47,23.47,1,37.4,17.32,0,0,1,0,0,0,0,1,0,0.095
757,4.878630929871882,0.0,3.5332635167787148,3.265869241309831,0.0,2.1247975679605333,0.120372,0.103487,40.606701,0,1.5962671263955153,64.44,64.44,1,241.67,43.0,0,1,0,0,0,0,1,0,0,0.107
758,4.054842779228683,0.0,2.710963118995276,3.0769097465076065,0.0,2.157184682201611,0.115174,0.098837,40.606701,0,1.7302976620971497,70.13,70.13,1,120.89,66.0,1,0,0,0,0,1,0,0,0,0.111
759,4.645196220189033,0.0,3.653309012938479,3.640394966989885,0.0,2.166814798790912,0.111195,0.096077,40.606701,0,2.6187173361501643,1.2,1.2,1,392.06,26.4,0,0,0,0,1,0,0,1,0,0.034
760,4.994840454727661,0.0,4.143826390839561,3.525915116187985,0.0,1.252367514459899,0.1640579999999999,0.086163,44.31137796,0,2.5267785198458457,23.28,23.28,1,266.54,10.35,1,0,0,0,0,1,0,0,0,0.076
761,3.526339277389844,3.991004440330755,0.0,2.446226401778163,0.0,0.9960736544852753,0.164635,0.086741,44.31137796,1,0.0,22.76,22.76,2,25.2,11.0,0,0,0,0,1,0,0,1,0,0.092
762,6.758264432290261,0.0,5.887169273453673,3.850536575765307,0.0,2.161368002234975,0.114017,0.097679,40.606701,0,2.917783746977413,21.86,21.86,1,751.48,27.713,0,0,0,1,0,0,0,1,0,0.031
763,3.760422483423212,0.0,2.5634810853944106,2.774224904868919,0.0,1.1634595517699902,0.167093,0.088449,45.81137796,0,0.0,18.99,18.99,1,70.63,11.504,0,0,1,0,0,1,0,0,0,0.061
764,4.560277351854042,4.5887869506591805,3.732715340349993,3.565369595512829,0.0,2.115210976704168,0.111194,0.096078,40.606701,1,2.7086078359948873,3.72,3.72,2,327.32,19.8,0,0,0,0,1,0,0,1,0,0.027
765,6.425284396725879,4.942771739463354,5.4736548161650385,3.793404095827158,0.0,1.246252312299322,0.1640569999999999,0.0868029999999999,44.31137796,1,0.0,15.16,15.16,2,472.22,10.392,0,0,0,1,0,1,0,0,0,0.013
766,4.503477442436995,0.0,3.6849350826408895,3.6746241882092985,0.0,1.2938043599193367,0.145789,0.0,44.31137796,0,2.853229602254919,8.76,8.76,1,441.98,13.15,0,0,1,0,0,0,0,1,0,0.173
767,3.1789769472931693,0.0,0.0,2.359892373087113,0.0,1.2332500095411003,0.1457109999999999,0.0,44.31137796,0,0.0,22.52,22.52,1,23.23,13.85,0,0,1,0,0,1,0,0,0,0.088
768,4.393890939002799,0.0,3.673665876245702,3.4153790567137605,0.0,2.180670552957893,0.115174,0.098837,40.606701,0,2.681096448415452,18.08,18.08,1,280.54,15.01,0,0,1,0,0,0,0,1,0,0.118
769,4.255610158407738,3.714916247993585,3.253580289562183,3.1454761048849593,0.0,2.12668326338829,0.115174,0.098837,40.606701,1,1.970067796549137,14.46,14.46,3,143.09,16.5,0,0,0,1,0,0,1,0,0,0.022
770,3.9421569284674907,0.0,0.0,3.113037070395261,0.0,1.3126004392612594,0.141838,0.0,44.31137796,0,0.0,33.12,33.12,1,137.07,13.2,0,0,1,0,0,0,0,1,0,0.261
771,3.9168748785386835,0.0,3.2607866686549762,2.502140227002422,0.0,1.2678754193188977,0.14346,0.0,46.30537836,0,1.8238653093245112,21.64,21.64,1,26.12,10.39,0,0,1,0,0,0,0,1,0,0.23
772,3.6358856852812727,0.0,2.7596678446896306,2.8162147773815027,0.0,1.2685779718828432,0.146688,0.0,44.31137796,0,1.9341953493478843,33.12,33.12,1,61.88,13.2,1,0,0,0,0,1,0,0,0,0.028
773,3.456821348021599,0.0,0.0,2.634567948636328,0.0,1.2871296207191107,0.144039,0.0,46.30537836,0,0.0,29.56,29.56,1,37.16,15.0,0,0,1,0,0,0,0,1,0,0.123
774,4.102399399864983,0.0,3.097604328874411,3.1375598144064676,0.0,0.0,0.1169019999999999,0.1000149999999999,40.606701,0,2.0975349472172775,69.96,69.96,1,132.1,35.0,0,0,1,0,0,0,0,1,0,0.264
775,4.629817196018516,4.660020722267922,3.607562243183588,3.6156355212010305,0.0,2.157214922391151,0.1128599999999999,0.096521,40.606701,1,2.58798021145153,45.8,45.8,2,426.02,50.0,1,0,0,0,0,0,1,0,0,0.116
776,4.118958777766434,0.0,3.577721524509021,3.110350614199206,0.0,1.25478968739721,0.163869,0.085224,44.31137796,0,2.5632080823083947,6.45,6.45,1,116.44,13.856,0,0,1,0,0,1,0,0,0,0.002
777,4.001387523486641,0.0,0.0,3.177897059918944,0.0,1.2513948500401042,0.144152,0.0,44.31137796,0,0.0,31.2,31.2,1,130.55,13.856,0,1,0,0,0,1,0,0,0,0.031
778,3.696443763138999,0.0,2.531478917042255,2.699690335466415,0.0,2.1135757168005678,0.1152369999999999,0.100123,41.1052014,0,1.5392015992941277,21.98,21.98,1,62.06,15.1,0,0,1,0,0,0,0,1,0,0.089
779,3.573683693093798,0.0,2.739572344450092,2.750408102130342,0.0,1.2425414282983842,0.142649,0.0,44.31137796,0,1.9016762313263755,34.68,34.68,1,63.28,13.856,0,0,1,0,0,0,1,0,0,0.104
780,4.276806345628763,5.37320817912314,3.204933522354145,3.448612032220829,0.0,1.4163075870598825,0.145789,0.0,44.31137796,0,2.3731143812034583,9.51,9.51,1,176.73,11.0,1,0,0,0,0,0,0,1,0,0.084
781,4.014940349792936,3.944729360303296,0.0,3.187199111064018,0.0,1.2581581933407944,0.144149,0.0,44.31137796,1,0.0,25.7,25.7,2,141.5,13.856,0,1,0,0,0,0,0,1,0,0.142
782,3.5982431916536224,3.7054360465852505,2.593286067020457,2.8751249552450906,28.0,1.167317334748176,0.1830369999999999,0.0,45.80687796,1,1.8654001181793014,25.96,25.96,3,23.39,12.5,0,0,1,0,0,0,0,1,0,0.055
783,4.330028013516616,0.0,3.4781334281005174,3.161209231095441,0.0,1.321805483857539,0.1457109999999999,0.0,44.31137796,0,2.233275391293944,21.36,21.36,1,137.3,13.15,0,0,1,0,0,0,0,1,0,0.042
784,3.59659709562646,0.0,0.0,2.7043736147944313,0.0,1.2362852774480284,0.168242,0.089602,45.80687796,0,0.0,20.52,20.52,1,45.2,13.2,0,0,1,0,0,0,0,1,0,0.07
785,3.9284982681236906,0.0,2.9508514588885464,2.9546958691848593,0.0,2.1720188094245563,0.1152369999999999,0.100123,40.9390266,0,1.9589459324939364,32.88,32.88,1,98.7,27.71,1,0,0,0,0,0,0,1,0,0.128
786,3.6261349786353887,0.0,0.0,2.807162809471061,0.0,1.2296818423176759,0.146694,0.0,44.31137796,0,0.0,30.22,30.22,1,71.79,13.2,0,1,0,0,0,1,0,0,0,0.012
787,6.0712359740579185,0.0,5.066940585379412,3.7580128657317093,0.0,2.556603989486027,0.115744,0.098858,40.606701,0,2.6533765495970245,66.84,66.84,1,484.43,67.0,0,0,0,1,0,0,0,1,0,0.37
788,3.5690225860295635,0.0,0.0,2.7508785059299807,0.0,1.2068258760318498,0.146694,0.0,44.31137796,0,0.0,34.27,34.27,1,70.85,15.0,0,0,1,0,0,0,0,1,0,0.069
789,4.076458387712152,0.0,3.2127201544178425,3.1570334496612023,0.0,1.4446692309385245,0.164197,0.085553,45.30837756,0,2.2756568095370144,16.8,16.8,1,91.01,13.856,0,0,0,0,1,0,0,1,0,0.049
790,4.200056665972214,0.0,3.3010299956639813,3.20100909054101,0.0,2.115976429454818,0.1165089999999999,0.101397,40.606701,0,2.2975854452973463,10.4,10.4,2,192.01,20.785,0,0,1,0,0,0,0,1,0,0.052
791,6.194047883975515,0.0,4.2459319543386025,3.4767881679172743,0.0,0.0,0.1169099999999999,0.100572,40.606701,1,0.0,18.12,18.12,2,439.83,19.8,0,0,0,1,0,1,0,0,0,0.048
792,5.173063832576615,4.261405627074139,4.067703044040066,3.645707120256073,0.0,2.122576275057187,0.114604,0.098262,40.606701,1,2.636618265427457,20.64,20.64,2,488.92,33.0,1,0,0,0,0,1,0,0,0,0.034
793,3.471731651480051,0.0,0.0,2.6487307109363285,0.0,1.2265999052073575,0.1457109999999999,0.0,44.31137796,0,0.0,12.82,12.82,1,42.59,13.2,0,0,0,0,1,1,0,0,0,0.05
794,4.674300695480879,0.0,3.1740598077250253,3.436947803080878,0.0,2.1115649354544983,0.115939,0.100823,40.606701,0,2.1552752927300998,0.7200000000000011,0.7200000000000011,1,365.24,16.5,0,0,1,0,0,0,0,1,0,0.076
795,4.469335923099129,0.0,0.0,3.51240687128503,0.0,1.2324878663529861,0.142065,0.0,44.31137796,0,0.0,25.7,25.7,1,275.03,13.856,1,0,0,0,0,1,0,0,0,0.072
796,4.463892988985907,0.0,3.1970047280230456,2.920462486387542,28.0,1.2837533833325265,0.182936,0.0,47.30237796,0,0.0,52.56,52.56,1,74.78,15.0,0,0,1,0,0,0,0,1,0,0.087
797,4.254837993329288,0.0,3.1486026548060932,2.98329243306593,30.0,1.030599721965951,0.19923,0.0,45.80687796,0,1.9813655090785445,25.57,25.57,2,53.47,10.35,0,0,0,0,1,0,0,1,0,0.19
798,5.310593487469895,0.0,4.292920299600006,3.761939108892329,0.0,2.121822376752185,0.1169,0.1000149999999999,40.606701,0,2.7569782370514213,26.4,26.4,1,593.28,26.4,0,0,0,1,0,1,0,0,0,0.041
799,4.485011214578573,0.0,3.3939260065858368,3.4809478530527094,0.0,2.2284516907144,0.1165089999999999,0.101397,40.606701,0,2.382323283381981,3.32,3.32,1,389.08,75.0,0,0,1,0,0,0,0,1,0,0.059
800,4.748707318746933,0.0,3.798097932062486,3.4303250417058275,0.0,2.1657486815594145,0.1169099999999999,0.100572,40.606701,0,2.5845799676666656,19.92,19.92,1,288.06,16.5,0,0,1,0,0,0,0,1,0,0.166
801,4.014772474073064,0.0,3.0542299098633974,3.059930538754727,0.0,2.1219535835452987,0.114782,0.099665,40.606701,0,2.0751087964165,4.71,4.71,1,145.96,15.001,1,0,0,0,0,1,0,0,0,0.043
802,3.893317811616112,0.0,0.0,3.0718562433099543,0.0,1.2828486028346449,0.143805,0.0,44.31137796,0,0.0,34.68,34.68,1,123.31,13.856,0,0,1,0,0,1,0,0,0,0.041
803,3.4622482153549976,0.0,2.656098202012832,2.5572544917163422,0.0,1.256958152560932,0.165794,0.087899,44.31137796,0,1.716754357432697,34.68,34.68,1,35.52,13.856,1,0,0,0,0,1,0,0,0,0.058
804,5.129038606727357,0.0,3.962179852908768,2.7094056568000573,0.0,1.2814878879400813,0.1458839999999999,0.0,44.31137796,0,0.0,37.56,37.56,1,51.97,15.0,0,0,1,0,0,0,0,1,0,0.232
805,6.211698681393937,0.0,5.30370351805847,3.6417219247658323,0.0,1.2412973871099933,0.161743,0.083849,44.31137796,1,2.750354088762708,29.76,29.76,2,391.73,13.2,0,0,0,1,0,0,1,0,0,0.045
806,3.7372721765355434,0.0,0.0,2.9183554114445505,0.0,1.1690863574870227,0.1457109999999999,0.0,44.31137796,0,0.0,27.69,27.69,1,91.33,15.0,0,0,1,0,0,0,0,1,0,0.089
807,6.29683273419411,5.210882762715613,5.3231365480263655,4.057774854059743,0.0,1.2008504980910775,0.165427,0.0860269999999999,44.44470996,1,3.0574188431562326,0.12,0.12,2,896.8,15.0,0,0,1,0,0,0,0,1,0,0.08
808,4.702111592060133,0.0,4.103153502548682,3.699753632766664,0.0,2.1554878621412814,0.115174,0.098837,40.606701,0,3.091983332237312,10.95,10.95,1,480.74,22.91,1,0,0,0,0,0,1,0,0,0.073
809,3.2043913319193,0.0,0.0,2.4181852429395643,0.0,1.2000292665537702,0.160489,0.0,44.44470996,0,0.0,0.12,0.12,1,45.78,13.856,0,0,0,1,0,0,1,0,0,0.063
810,4.543074235033532,0.0,3.7113853790984517,3.714290352859663,0.0,1.2780673308886625,0.145789,0.0,44.31137796,0,2.879187662557825,6.15,6.15,1,440.9,13.164,0,0,0,0,1,0,0,1,0,0.05
811,3.9970804354717306,4.137069130839408,0.0,3.1737717339478198,0.0,1.8016094880273188,0.1458839999999999,0.0,44.31137796,1,0.0,28.6,28.6,2,143.86,13.856,0,1,0,0,0,1,0,0,0,0.033
812,4.452997088015976,4.611829479498374,3.3958503760187813,3.462909864108897,0.0,2.115976429454818,0.115174,0.098837,40.606701,1,2.3920987271639933,12.03,12.03,2,326.31,25.0,0,1,0,0,0,0,0,1,0,0.037
813,4.975762573553357,0.0,3.5811528919662887,3.391132789674879,0.0,2.121887985103681,0.1186359999999999,0.10175,40.606701,1,2.2995072987004876,31.21,31.21,2,297.97,23.1,0,0,0,1,0,1,0,0,0,0.038
814,4.589815608066486,0.0,1.0,3.6052845702361993,0.0,1.2846562827885157,0.140621,0.0,44.31137796,0,0.0,6.92,6.92,1,263.48,10.392,0,0,1,0,0,0,0,1,0,0.088
815,5.979132090187454,0.0,4.835062451008234,3.6165931303232695,0.0,2.157184682201611,0.115174,0.098837,40.606701,0,2.677597828791,60.34,60.34,1,475.14,50.0,0,0,0,1,0,0,1,0,0,0.203
816,2.1522883443830563,0.0,0.0,1.348888723071438,0.0,1.2229764498933913,0.146694,0.0,44.31137796,0,0.0,33.12,33.12,1,2.3,13.2,1,0,0,0,0,1,0,0,0,0.074
817,3.762903528499057,0.0,2.6263403673750423,2.7805621189570635,0.0,2.115943176939055,0.1128599999999999,0.096521,40.606701,0,1.6334684555795864,36.21,36.21,1,60.63,20.0,0,0,1,0,0,0,0,1,0,0.088
818,4.5817221599490985,0.0,3.7707047682157793,3.584901991623252,0.0,2.19506899646859,0.1157609999999999,0.099419,40.606701,0,2.7616046271294126,30.0,30.0,1,457.63,20.0,0,0,1,0,0,0,0,1,0,0.178
819,3.6015167836500104,3.6182573448404014,0.0,2.7757196449600188,0.0,1.3066394410242617,0.144902,0.0,44.31137796,1,0.0,18.62,18.62,2,54.99,13.2,1,0,0,0,0,1,0,0,0,0.017
820,4.006679927740826,0.0,3.5634810853944106,3.0955424402042224,22.0,2.205475036740891,0.15441,0.130527,41.1052014,0,2.6443400988263224,79.2,79.2,1,70.48,19.8,0,0,1,0,0,0,0,1,0,0.183
821,3.878694100396108,0.0,0.0,3.0412544785617674,0.0,1.1489109931093564,0.142065,0.0,44.31137796,0,0.0,23.1,23.1,1,108.72,12.5,0,0,0,0,1,0,0,1,0,0.037
822,3.3979400086720375,3.803183888535342,2.9057958803678687,2.568495067193246,0.0,1.0310042813635367,0.14398,0.0,44.31137796,1,2.072323438293041,19.11,19.11,2,31.32,10.35,1,0,0,0,0,1,0,0,0,0.056
823,6.22077471526691,0.0,5.027202779188729,2.892122441188096,0.0,2.1182978013327767,0.1169,0.1000149999999999,40.606701,0,1.7085908451503438,46.98,46.98,1,86.81,20.7,1,0,0,0,0,1,0,0,0,0.04
824,3.0265332645232967,0.0,0.0,2.207957342972937,0.0,1.17868923977559,0.146694,0.0,44.31137796,0,0.0,23.76,23.76,1,23.0,10.392,0,0,0,0,1,0,0,1,0,0.06
825,3.708250888591378,0.0,0.0,2.7228066189528985,0.0,1.1112625136590653,0.1646369999999999,0.087381,44.31137796,0,0.0,15.16,15.16,1,97.96,10.392,0,0,0,0,0,1,0,0,0,0.1
826,4.055531225050898,0.0,0.0,3.226192482539322,0.0,1.1734776434529945,0.143166,0.0,44.31137796,0,0.0,21.9,21.9,1,209.5,13.2,0,0,0,0,1,0,0,1,0,0.076
827,4.560683591907453,0.0,3.6967930850817443,3.509206556007249,0.0,2.1206397284155662,0.1128599999999999,0.096521,40.606701,0,2.620271425439044,17.46,17.46,1,370.53,28.0,0,0,0,1,0,0,1,0,0,0.05
828,4.791978212499234,0.0,3.7424108805804925,3.7783770248179667,0.0,2.1194868355646355,0.112922,0.09781,40.606701,0,2.7173792117180873,3.06,3.06,1,595.39,48.0,0,0,0,1,0,0,0,1,0,0.018
829,4.986744869859178,0.0,3.8257505813480277,3.748452400840421,0.0,0.0,0.1169,0.1000149999999999,40.606701,0,2.571499202117179,17.52,17.52,1,594.79,17.5,0,0,1,0,0,0,0,1,0,0.113
830,3.7001843296221977,0.0,0.0,2.867155060615422,0.0,1.220631019448092,0.141666,0.0,44.31137796,0,0.0,12.3,12.3,1,62.91,10.35,0,1,0,0,0,1,0,0,0,0.251
831,4.609338238662207,0.0,4.1076847196558415,3.5709595226289594,0.0,1.2911467617318857,0.1458839999999999,0.0,44.31137796,0,3.2082155506146424,21.34,21.34,1,229.25,10.392,0,0,1,0,0,0,1,0,0,0.11
832,4.26609051627518,0.0,1.7481880270062005,2.5507418625386404,0.0,1.2949069106051925,0.141434,0.0,44.31137796,0,0.0,12.54,12.54,2,27.71,10.52,0,0,1,0,0,0,0,1,0,0.111
833,4.301811023017477,0.0,2.6748611407378116,2.5088931622336643,0.0,1.2882492255719862,0.14346,0.0,46.30537836,0,0.0,26.02,26.02,1,25.73,13.2,0,0,1,0,0,0,0,1,0,0.127
834,4.486798729097594,0.0,0.0,3.3687962079189484,0.0,1.2299376859079338,0.160012,0.0821139999999999,44.31137796,0,0.0,23.4,23.4,1,197.17,10.392,0,0,0,1,0,0,1,0,0,0.143
835,4.1815291821065035,0.0,3.124178055474675,3.2047546743304673,0.0,2.1235576580039495,0.115174,0.098837,40.606701,0,2.1340495427405126,14.46,14.46,1,168.6,23.1,1,0,0,0,0,1,0,0,0,0.022
836,4.204581175577571,0.0,3.1112625136590655,2.8763102338441775,0.0,1.2506639194632434,0.1646369999999999,0.087381,44.31137796,0,0.0,5.52,5.52,1,69.52,10.392,1,0,0,0,0,0,1,0,0,0.111
837,3.854427505787861,0.0,2.6201360549737576,2.8558763779525917,0.0,2.140884980265866,0.1169,0.1000149999999999,40.606701,0,1.623352681537992,57.72,57.72,1,80.68,23.1,1,0,0,0,0,1,0,0,0,0.198
838,4.564583220891482,0.0,3.452706226511029,3.592029005497781,0.0,2.154849841520744,0.1169,0.1000149999999999,40.606701,0,2.466140717838994,30.36,30.36,1,378.33,20.24,1,0,0,0,0,0,1,0,0,0.03
839,5.945176495288152,0.0,5.07206231249631,3.2085783955738574,0.0,1.7737864449811935,0.1640579999999999,0.086163,44.31137796,0,2.421702618946589,27.14,27.14,1,120.85,13.2,0,0,0,1,0,1,0,0,0,0.018
840,3.805976350717563,3.7113009599161657,0.0,2.9796758218877426,0.0,1.2347702951609165,0.144902,0.0,44.31137796,1,0.0,16.44,16.44,2,87.31,13.856,0,0,0,1,0,1,0,0,0,0.03
841,3.208441356438567,0.0,0.0,2.3433298030776064,0.0,1.2296818423176759,0.16695,0.089695,44.31137796,0,0.0,19.48,19.48,1,19.27,13.856,0,0,0,1,0,0,1,0,0,0.037
842,4.152227171838142,0.0,0.0,3.3240456899865016,0.0,0.32014628611105395,0.144058,0.0,44.31137796,0,0.0,8.8,8.8,1,162.94,13.2,0,0,0,0,1,1,0,0,0,0.025
843,3.4781334281005174,0.0,0.0,2.659240950928242,0.0,0.0,0.146694,0.0,44.31137796,0,0.0,25.84,25.84,1,46.39,12.5,0,0,1,0,0,0,0,1,0,0.105
844,4.187859000340963,0.0,3.029789470831856,3.3557751567544094,0.0,1.3207692283386865,0.142322,0.0,44.31137796,0,2.190471770573345,6.15,6.15,1,159.74,13.15,0,0,0,0,1,0,0,1,0,0.049
845,3.502700175310563,0.0,2.7752462597402365,2.6787186363973516,0.0,1.291590825658001,0.1457109999999999,0.0,44.31137796,0,1.9475317456955932,20.36,20.36,1,47.17,12.5,0,0,1,0,0,0,0,1,0,0.047
846,4.797717533160837,0.0,3.6183619311098782,2.8971375470157286,0.0,0.9849771264154934,0.1457109999999999,0.0,44.31137796,0,0.0,25.56,25.56,1,88.86,13.86,0,0,1,0,0,0,0,1,0,0.136
847,3.7247672456463103,0.0,2.6242820958356683,2.507032359632107,0.0,2.121723945637367,0.114604,0.098262,40.606701,0,1.6124659639531422,16.98,16.98,1,34.78,15.1,0,0,1,0,0,1,0,0,0,0.143
848,2.971739590887778,0.0,2.0043213737826426,1.9810934231459298,0.0,2.055148889889394,0.1169,0.1000149999999999,40.606701,0,1.0472748673841794,41.16,41.16,1,10.81,16.5,1,0,0,0,0,1,0,0,0,0.237
849,3.9328287669008466,0.0,2.7283537820212285,2.9458524853550117,0.0,1.321805483857539,0.161165,0.083909,44.31137796,0,1.738225448142505,16.92,16.92,1,76.24,10.392,0,0,1,0,0,0,0,1,0,0.057
850,3.480581786829169,0.0,2.531478917042255,2.4937089351985215,0.0,2.125416197982755,0.1169099999999999,0.100572,40.606701,0,1.5434471800817002,42.84,42.84,1,36.24,21.0,0,0,1,0,0,1,0,0,0,0.047
851,4.763398041186505,0.0,3.7841892053809607,3.3863259267100547,0.0,1.2732328340430457,0.141666,0.0,44.31137796,0,2.550411819008074,11.95,11.95,1,169.67,13.856,0,0,1,0,0,1,0,0,0,0.059
